University_uni,City,Type,Founded_Year_clean,Stream_Type,College Type,Faculty,Department,Minimum Absolute Score,Minimum Percentage (%),Decade
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Science,Geology,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Science,Botany,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Science,Botany,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Science,Botany,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Science,Botany,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Science,Botany,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Science,Zoology,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Science,Zoology,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Science,Zoology,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Science,Zoology,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Science,Zoology,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Agriculture,Agronomy,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Agriculture,Agronomy,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Agriculture,Agronomy,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Agriculture,Agronomy,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Agriculture,Agronomy,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Agriculture,Horticulture,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Agriculture,Horticulture,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Agriculture,Horticulture,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Agriculture,Horticulture,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Agriculture,Horticulture,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Agriculture,Animal Production,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Agriculture,Animal Production,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Agriculture,Animal Production,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Agriculture,Animal Production,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Agriculture,Animal Production,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Agriculture,Soil Science,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Agriculture,Soil Science,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Agriculture,Soil Science,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Agriculture,Soil Science,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Agriculture,Soil Science,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Agriculture,Plant Pathology,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Agriculture,Plant Pathology,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Agriculture,Plant Pathology,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Agriculture,Plant Pathology,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Agriculture,Plant Pathology,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Commerce,Accounting,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Commerce,Accounting,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Commerce,Accounting,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Commerce,Accounting,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Commerce,Accounting,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Commerce,Business Administration,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Commerce,Business Administration,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Commerce,Business Administration,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Commerce,Business Administration,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Commerce,Business Administration,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Commerce,Economics,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Commerce,Economics,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Commerce,Economics,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Commerce,Economics,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Commerce,Economics,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Commerce,Statistics,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Commerce,Statistics,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Commerce,Statistics,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Commerce,Statistics,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Commerce,Statistics,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Law,Public Law,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Law,Public Law,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Law,Public Law,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Law,Public Law,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Law,Public Law,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Law,Private Law,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Law,Private Law,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Law,Private Law,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Law,Private Law,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Law,Private Law,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Law,International Law,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Law,International Law,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Law,International Law,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Law,International Law,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Law,International Law,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Law,Criminal Law,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Law,Criminal Law,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Law,Criminal Law,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Law,Criminal Law,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Law,Criminal Law,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Arts,English Language & Literature,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Arts,English Language & Literature,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Arts,English Language & Literature,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Arts,English Language & Literature,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Arts,English Language & Literature,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Arts,Arabic,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Arts,Arabic,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Arts,Arabic,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Arts,Arabic,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Arts,Arabic,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Arts,History,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Arts,History,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Arts,History,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Arts,History,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Arts,History,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Arts,Philosophy,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Arts,Philosophy,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Arts,Philosophy,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Arts,Philosophy,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Arts,Philosophy,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Arts,Psychology,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Arts,Psychology,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Arts,Psychology,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Arts,Psychology,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Arts,Psychology,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Pharmacy,Pharmaceutical Chemistry,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Pharmacy,Pharmaceutical Chemistry,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Pharmacy,Pharmaceutical Chemistry,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Pharmacy,Pharmaceutical Chemistry,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Pharmacy,Pharmaceutical Chemistry,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Pharmacy,Pharmacology,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Pharmacy,Pharmacology,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Pharmacy,Pharmacology,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Pharmacy,Pharmacology,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Pharmacy,Pharmacology,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Pharmacy,Pharmaceutics,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Pharmacy,Pharmaceutics,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Pharmacy,Pharmaceutics,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Pharmacy,Pharmaceutics,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Pharmacy,Pharmaceutics,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Pharmacy,Microbiology,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Pharmacy,Microbiology,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Pharmacy,Microbiology,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Pharmacy,Microbiology,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Pharmacy,Microbiology,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Computers and Information,Computer Science,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Computers and Information,Computer Science,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Computers and Information,Computer Science,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Computers and Information,Computer Science,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Computers and Information,Computer Science,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Computers and Information,Information Systems,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Computers and Information,Information Systems,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Computers and Information,Information Systems,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Computers and Information,Information Systems,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Computers and Information,Information Systems,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Computers and Information,Software Engineering,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Computers and Information,Software Engineering,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Computers and Information,Software Engineering,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Computers and Information,Software Engineering,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Computers and Information,Software Engineering,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Mass Communication,Journalism,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Mass Communication,Journalism,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Mass Communication,Journalism,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Mass Communication,Journalism,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Mass Communication,Journalism,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Mass Communication,Radio & TV,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Mass Communication,Radio & TV,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Mass Communication,Radio & TV,360.0,87.8,1900
cairo university,Giza,Public,1908,Literary,Law (),Faculty of Mass Communication,Radio & TV,272.0,71.6,1900
cairo university,Giza,Public,1908,Literary,Media (),Faculty of Mass Communication,Radio & TV,262.0,68.9,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Mass Communication,Public Relations,398.5,97.2,1900
cairo university,Giza,Public,1908,Science,Medicine (Medicine),Faculty of Mass Communication,Public Relations,396.5,96.7,1900
cairo university,Giza,Public,1908,Science,Veterinary (Medicine Veterinary),Faculty of Mass Communication,Public Relations,360.0,87.8,1900
